skill,total,entry_pct,mid_pct,senior_pct,staff_pct,entry_n,mid_n,senior_n,staff_n,omnibus_chi2,omnibus_p,omnibus_sig,resid_entry,resid_mid,resid_senior,resid_staff,delta_entry_to_mid,delta_mid_to_senior,delta_senior_to_staff,p_mid_to_senior,p_senior_to_staff,p_entry_to_mid,level_up_score
LLMs,160,14.563106796116504,11.619718309859154,11.87648456057007,7.4074074074074066,15,33,100,12,3.7361655249880306,0.2913989709194688,False,1.0117369260871283,0.06939410162357418,0.5413852755003071,-1.7379956468434838,-2.943388486257349,0.25676625071091586,-4.469077153162663,0.9923165360148464,0.12891523727905366,0.5472553188702878,-2.749732572930612
TensorFlow,157,5.825242718446602,10.915492957746478,13.182897862232778,5.555555555555555,6,31,111,9,11.445107361311184,0.009547146314718532,False,-1.8203879887781749,-0.22169366969581047,2.7676032602643676,-2.4525457683155927,5.090250239299876,2.2674049044863005,-7.627342306677224,0.37239920442286556,0.009099008892019568,0.19039083095123316,-0.6321577795374178
Statistical analysis,150,2.912621359223301,15.492957746478872,10.688836104513063,8.024691358024691,3,44,90,13,14.46903334261444,0.0023314998138043177,False,-2.676388045003117,2.868173342807429,-0.14112787605153274,-1.2044241732202021,12.580336387255569,-4.804121641965809,-2.6641447464883727,0.03976240519092367,0.37774884153407795,0.001512186918130401,1.4719638717829149
data modeling,149,8.737864077669903,13.028169014084506,11.401425178147269,4.320987654320987,9,37,96,7,9.34942081951975,0.02498842255081865,False,-0.6731509981937844,1.4149634045086972,1.0300807322443744,-2.7981360999806357,4.2903049364146035,-1.6267438359372375,-7.080437523826282,0.5298649682465746,0.00992116393239606,0.32963044235009625,-2.1249851017868515
NLP,142,6.796116504854369,16.549295774647888,9.85748218527316,3.0864197530864197,7,47,83,5,22.84313758685248,4.3540182637714244e-05,True,-1.188725740656594,3.9563580281056954,-0.5354802191102638,-3.185317311863008,9.753179269793518,-6.691813589374728,-6.771062432186739,0.003237588191389076,0.008309431780809312,0.02253806404955237,-1.9965915712064137
statistics,140,15.53398058252427,10.56338028169014,9.382422802850355,9.25925925925926,16,30,79,15,4.030964145460872,0.25813991525156094,False,1.917294276290685,0.3131151908441044,-1.0474415680029185,-0.3625050599592158,-4.97060030083413,-1.180957478839785,-0.12316354359109688,0.6412194177913879,1.0,0.24702085955692624,-2.279799336249901
deep learning,138,1.9417475728155338,9.507042253521126,11.63895486935867,6.790123456790123,2,27,98,11,11.950261128092317,0.007555501584556738,False,-2.8151021483681533,-0.2615370753022265,2.6544675034636698,-1.4181169752373879,7.565294680705592,2.131912615837543,-4.848831412568547,0.37899481117532663,0.09318129074461032,0.02262444487896615,1.3969851731307654
feature engineering,136,6.796116504854369,11.267605633802818,9.73871733966746,9.25925925925926,7,32,82,15,1.8034973517388195,0.6141741687097502,False,-1.0585838779237113,0.9479972309070976,-0.059750637557990566,-0.2361074306770873,4.471489128948448,-1.528888294135358,-0.4794580804082002,0.5320549263205321,0.9649322783665745,0.2711741376021231,0.822476447246624
AWS,133,3.8834951456310676,13.028169014084506,9.619952494061758,6.790123456790123,4,37,81,11,9.229372219871532,0.026391703061388556,False,-2.0364719724960496,2.2270321162610762,0.09186409003734669,-1.2761344061913482,9.144673868453438,-3.4082165200227483,-2.829829037271635,0.13115359168301677,0.3199373020615141,0.01655633987210449,0.7603375663047014
Tableau,132,7.766990291262135,12.323943661971832,9.382422802850355,6.172839506172839,8,35,79,10,5.098318000219808,0.16473776735795864,False,-0.61991528661187,1.82697427433255,-0.16887495339694028,-1.532439645920107,4.556953370709696,-2.9415208591214754,-3.2095832966775166,0.19110324502587278,0.24390433789364416,0.28118904110729465,-0.912524359308237
NumPy,128,10.679611650485436,10.915492957746478,8.432304038004752,9.25925925925926,11,31,71,15,1.8647967471126063,0.6009369492330441,False,0.5391395838135314,1.119820564159847,-1.2299300656689212,0.026817183670193215,0.2358813072610419,-2.4831889197417274,0.8269552212545078,0.25376416077923886,0.8484140173048366,1.0,-0.5123224001433382
Spark,112,2.912621359223301,8.098591549295776,8.907363420427554,6.790123456790123,3,23,75,11,4.8560877581535715,0.1826435479401053,False,-1.992037629801337,0.03251307376535973,1.4524063050986518,-0.6278598217376119,5.1859701900724735,0.8087718711317791,-2.117239963637431,0.7669227284683298,0.4662833229377742,0.11611108253955328,1.364177808063725
forecasting,96,4.854368932038835,7.394366197183098,6.413301662707839,9.876543209876543,5,21,54,16,3.323099635515868,0.34444052424493815,False,-0.8517822454229875,0.3673043191996755,-0.8896004569459437,1.5892551270707103,2.5399972651442635,-0.9810645344752594,3.4632415471687037,0.6629919594454718,0.1565981558864614,0.5141517194451737,2.441037372493698
DBT,94,6.796116504854369,7.746478873239436,6.0570071258907365,8.641975308641975,7,22,51,14,2.0098069249695496,0.5703737376585105,False,0.016129310252381113,0.7440958949969951,-1.2893530905831936,1.0164269960122492,0.9503623683850673,-1.6894717473486995,2.5849681827512385,0.3894783512702321,0.29365551273727075,0.9240066204014442,1.000297685759868
Databricks,92,0.9708737864077669,5.985915492957746,7.007125890736342,9.25925925925926,1,17,59,15,7.537864275511187,0.05659349693608982,False,-2.394796176937342,-0.4773741076892104,0.7307225205943643,1.441287927456127,5.015041706549979,1.0212103977785956,2.252133368522917,0.6480769190691316,0.40063745693463637,0.07228364653334256,3.836084104393469
dashboards,92,4.854368932038835,8.450704225352112,7.1258907363420425,1.8518518518518516,5,24,60,3,8.372801368978498,0.03890373957552462,False,-0.746726179599139,1.3961412839149188,0.9514467390844316,-2.5946084129393903,3.5963352933132775,-1.3248134890100696,-5.274038884490191,0.5457037597251829,0.01837359931062327,0.3324853967735331,-1.8478822333402514
MLOps,92,0.0,3.5211267605633805,9.263657957244655,2.4691358024691357,0,10,78,4,25.77024623391757,1.0654359502632858e-05,True,-2.806813676271893,-2.3508894992933396,4.924482671905643,-2.2582837179064303,3.5211267605633805,5.742531196681275,-6.79452215477552,0.0027900526612911446,0.006235038305948315,0.11711134017212299,0.5485299583654628
regression,89,2.912621359223301,6.690140845070422,7.363420427553444,3.0864197530864197,3,19,62,5,6.4065676844663875,0.09342097395245386,False,-1.5022252714743605,0.22529906863188248,1.8215999279237265,-1.8324961144900538,3.777519485847121,0.6732795824830218,-4.277000674467024,0.8049508911170722,0.06789113487297613,0.24201100946346482,-0.3302708430156933
Snowflake,88,6.796116504854369,6.338028169014084,5.7007125890736345,9.25925925925926,7,18,48,15,2.946031621842863,0.4000211038339082,False,0.20351130605314893,0.009035971912457943,-1.1871162877895618,1.631369446361768,-0.4580883358402843,-0.63731557994045,3.558546670185624,0.803115327328155,0.12515851104328168,1.0,1.427858140308619
Airflow,86,1.9417475728155338,7.746478873239436,5.938242280285035,7.4074074074074066,2,22,50,12,4.896806256902628,0.17951133936971456,False,-1.8571642066437954,1.2266594446725279,-0.4686369145311449,0.6886280626374474,5.804731300423902,-1.8082365929544006,1.4691651271223718,0.3488349468929378,0.5938851146446931,0.06373840937089983,2.5457922692812427
model deployment,82,4.854368932038835,6.338028169014084,6.294536817102138,3.7037037037037033,5,18,53,6,1.946054084121516,0.5836785288713715,False,-0.46600214432672443,0.35529728083286494,0.7834253904958077,-1.2598082626456957,1.4836592369752495,-0.043491351911946474,-2.5908331133984346,1.0,0.2706172252455671,0.7624021416572284,-0.7938061183189713
Experimental design,79,1.9417475728155338,7.394366197183098,5.938242280285035,3.7037037037037033,2,21,50,6,5.531178267197369,0.13678565889412062,False,-1.7032015087189754,1.3997788296071074,0.5166186507243624,-1.1558588664749458,5.452618624367565,-1.456123916898063,-2.2345385765813317,0.4642492302599531,0.343123694360093,0.07810337810381025,0.5473426422440295
model evaluation,78,1.9417475728155338,5.985915492957746,5.10688836104513,9.876543209876543,2,17,43,16,8.668323527759817,0.03404174495754123,False,-1.6804750704013574,0.31073638772246354,-1.0049896214615779,2.5126125457895827,4.044167920142212,-0.8790271319126158,4.769654848831412,0.6762551488775219,0.02914761997037728,0.17347936156399038,4.19308761619094
Git,77,9.70873786407767,5.633802816901409,4.98812351543943,5.555555555555555,10,16,42,9,3.918277706713041,0.27042495342010686,False,1.9247420272603146,0.08113705961309367,-1.1057878544509412,0.011824957400370666,-4.074935047176261,-0.6456793014619787,0.5674320401161254,0.78679665155432,0.9157014027065659,0.23583714196136157,-1.912917069859944
Generative AI,77,3.8834951456310676,6.338028169014084,6.294536817102138,1.2345679012345678,4,18,53,2,7.5457566406471015,0.05639435078768078,False,-0.761977651534565,0.6628981416842944,1.532961359671619,-2.546833047208705,2.454533023383017,-0.043491351911946474,-5.05996891586757,1.0,0.01624518662223771,0.5007990459962354,-1.78485539567414
hypothesis testing,76,1.9417475728155338,10.915492957746478,4.394299287410926,3.7037037037037033,2,31,37,6,21.65158532376962,7.707730499621097e-05,True,-1.6344234877150228,4.531543152817149,-2.173348686508193,-1.0486079683803275,8.973745384930945,-6.521193670335551,-0.690595583707223,0.0001203427202588298,0.8526806471793107,0.0096653438821835,0.5858155193346952
data cleaning,75,7.766990291262135,9.15492957746479,4.750593824228028,0.6172839506172839,8,26,40,1,16.94144046407516,0.0007266136971438716,False,1.1091502818292471,3.1475028836303034,-1.3113019519737117,-2.862486502099929,1.3879392862026538,-4.404335753236761,-4.133309873610744,0.009700947679706948,0.02658559103303564,0.8234535791094743,-3.971636783929176
classification,75,2.912621359223301,5.28169014084507,6.0570071258907365,3.7037037037037033,3,15,51,6,2.883201570762778,0.4099859533475033,False,-1.1577143112128958,-0.0921003467226677,1.3603666455162717,-1.0120734876836257,2.3690687816217695,0.775316985045666,-2.353303422187033,0.7376771511219142,0.3173221568609224,0.4808358549691192,0.1456408235292701
data quality,70,6.796116504854369,5.28169014084507,4.513064133016627,6.172839506172839,7,15,38,10,1.623408868223838,0.6540937406435741,False,0.8509260794156899,0.2154598663995736,-1.0971533512909573,0.7064197143862108,-1.5144263640092983,-0.7686260078284435,1.6597753731562124,0.7137070615085195,0.48038530807808977,0.7487780744148405,-0.1445063650294791
BigQuery,70,3.8834951456310676,4.225352112676056,5.938242280285035,2.4691358024691357,4,12,50,4,4.344391696279324,0.22659728761578118,False,-0.5542636829118424,-0.6973462477988219,1.9139751820448965,-1.5876576927216937,0.34185696704498864,1.712890167608979,-3.4691064778158998,0.34521522928621473,0.10909649814196011,1.0,-1.0333940098098513
anomaly detection,67,2.912621359223301,4.577464788732395,5.225653206650831,4.320987654320987,3,13,44,7,1.243946825103116,0.742484477841121,False,-0.9378858706442343,-0.21104788251013862,0.8822170900187415,-0.31347426696881314,1.6648434295090935,0.648188417918437,-0.904665552329844,0.7837963006912867,0.7757507106662977,0.661265818389841,0.6244116036754213
experiment design,66,3.8834951456310676,5.985915492957746,4.86935866983373,2.4691358024691357,4,17,41,4,3.022084938830862,0.3882326310916853,False,-0.42728955225340337,1.1028401556499394,0.27064295835356056,-1.4494332702668675,2.1024203473266785,-1.1165568231240166,-2.400222867364594,0.5612920613474006,0.2522905429689355,0.5802634470281391,-1.022143718013464
exploratory data analysis,65,5.825242718446602,4.225352112676056,4.513064133016627,5.555555555555555,6,12,38,9,0.7663648469762486,0.857494023724328,False,0.5758450713102201,-0.4005755197431386,-0.3497830425268878,0.566286826858912,-1.599890605770546,0.2877120203405706,1.0424914225389283,0.9705005486997161,0.7097695535272348,0.6984528427154318,-0.009558244451308151
ETL,65,2.912621359223301,4.577464788732395,5.225653206650831,3.0864197530864197,3,13,44,5,2.2151409435457734,0.5289722381675204,False,-0.8796373530250611,-0.0854168387687573,1.2096663554054847,-1.0178357999098093,1.6648434295090935,0.648188417918437,-2.1392334535644117,0.7837963006912867,0.3379682119791366,0.661265818389841,-0.13819844688474825
Looker,64,4.854368932038835,5.633802816901409,4.038004750593824,5.555555555555555,5,16,34,9,1.6495601324665814,0.6482053208167811,False,0.1275463978255999,0.9312478845445774,-1.2412087868327453,0.6169430529488423,0.7794338848625737,-1.5957980663075841,1.5175508049617308,0.3358584048093415,0.5081221858935909,0.9638974072858199,0.48939665512324243
GCP,63,1.9417475728155338,4.577464788732395,5.225653206650831,2.4691358024691357,2,13,44,4,4.130801143853975,0.24768196645818488,False,-1.3123216538260405,0.04392326742433762,1.5471618063424286,-1.3414235920792092,2.635717215916861,0.648188417918437,-2.7565174041816958,0.7837963006912867,0.19194983539127958,0.37388115175999836,-0.029101938253168758
RAG,61,5.825242718446602,3.873239436619718,4.513064133016627,3.7037037037037033,6,11,38,6,0.8991979854740402,0.8256213493077943,False,0.7416440402016528,-0.4724281084750876,0.28811256743156755,-0.45074466381612,-1.9520032818268842,0.6398246963969089,-0.8093604293129233,0.7726950529333386,0.801584254695587,0.5840480765365771,-1.1923887040177727
Data Mining,61,1.9417475728155338,6.338028169014084,4.750593824228028,0.6172839506172839,2,18,40,1,9.802867767483882,0.020318345612537658,False,-1.2586019315298043,1.8014386696870133,0.8238940932301101,-2.4917141539470546,4.396280596198551,-1.587434344786056,-4.133309873610744,0.37272845264405463,0.02658559103303564,0.14244865380758875,-1.2331122224172504
model monitoring,61,1.9417475728155338,3.5211267605633805,4.750593824228028,5.555555555555555,2,10,40,9,2.7696305701437463,0.42852369672018287,False,-1.2586019315298043,-0.797266219641102,0.8238940932301101,0.7738370302624408,1.5793791877478467,1.2294670636646479,0.8049617313275269,0.48191784040812113,0.8131424135357542,0.645244031897548,2.032438961792245
PySpark,56,0.0,3.5211267605633805,5.10688836104513,1.8518518518518516,0,10,43,3,9.036097605398858,0.028814779226275088,False,-2.1601187492613168,-0.48508862647620976,2.5401227809562177,-1.4976244075971927,3.5211267605633805,1.5857616004817499,-3.2550365091932787,0.35281313190335517,0.10752619428746092,0.11711134017212299,0.662494341664124
model validation,55,0.9708737864077669,5.28169014084507,4.156769596199525,2.4691358024691357,1,15,35,4,4.76354076259649,0.18995358546985544,False,-1.6144959694269685,1.2870383957449862,0.48061839318778904,-1.0317428766102528,4.3108163544373035,-1.1249205446455455,-1.6876337937303894,0.5291786588634104,0.4260141585756978,0.11100976930402022,0.5827530928167157
clustering,54,3.8834951456310676,2.8169014084507045,4.631828978622328,1.8518518518518516,4,8,39,3,3.921517554295724,0.2700644768244679,False,0.0007621745328584978,-1.0417025616507145,1.792679865105479,-1.4231760649226342,-1.0665937371803633,1.8149275701716236,-2.779977126770476,0.2497693184982425,0.16025155213188383,0.8389911129340438,-1.4239382394554927
Data engineering,53,7.766990291262135,1.7605633802816902,3.681710213776722,5.555555555555555,8,5,31,9,9.039678208451463,0.02876796828864806,False,2.179854400303484,-2.022500940750433,-0.3100215301396067,1.2344914067631527,-6.006426910980444,1.9211468334950317,1.8738453417788334,0.16260139281735114,0.3695064330939535,0.009905823057960783,-0.9453629935403312
CI/CD,52,0.9708737864077669,2.112676056338028,5.225653206650831,0.6172839506172839,1,6,44,1,13.838959798904868,0.0031327563460533947,False,-1.5386443714092768,-1.6188586324119982,3.621408673088043,-2.2278132026620194,1.1418022699302612,3.1129771503128034,-4.608369256033548,0.041780195753821726,0.01690698454607933,0.7540238066169106,-0.6891688312527426
prompt engineering,50,0.9708737864077669,2.112676056338028,4.394299287410926,3.7037037037037033,1,6,37,6,5.405376695611796,0.1444089595773309,False,-1.4864830306112478,-1.5037786393673587,1.984369193411912,0.07940828787651898,1.1418022699302612,2.2816232310728983,-0.690595583707223,0.11973267574345765,0.8526806471793107,0.7540238066169106,1.5658913184877667
data analytics,49,5.825242718446602,2.464788732394366,3.681710213776722,3.0864197530864197,6,7,31,5,2.6953981241685803,0.4410099015185004,False,1.317331384609762,-1.0839984413566897,0.39852897663327713,-0.3204124156368951,-3.3604539860522364,1.216921481382356,-0.5952904606903022,0.4283227766050095,0.8867080891199531,0.19280225581344215,-1.637743800246657
data processing,48,5.825242718446602,4.577464788732395,3.0878859857482186,1.8518518518518516,6,13,26,3,4.40104291899993,0.22128870385379257,False,1.372027150023816,1.1660832412611628,-0.9182303685492236,-1.1861394581017182,-1.2477779297142075,-1.489578802984176,-1.2360341338963667,0.31755190254563614,0.5457819096936367,0.8135047153813731,-2.558166608125534
XGBoost,48,0.9708737864077669,3.873239436619718,4.156769596199525,0.6172839506172839,1,11,35,1,7.216932788167908,0.06529558092597705,False,-1.4329254744369835,0.4372484676847632,1.7865522158902416,-2.101998456835823,2.902365650211951,0.2835301595798069,-3.539485645582241,0.9717570300178271,0.04679422124529472,0.2610373698632675,-0.6690729823988395
statistical methods,47,0.9708737864077669,5.985915492957746,2.8503562945368173,3.0864197530864197,1,17,24,5,8.504762897130174,0.036654177241996315,False,-1.4055864209193734,2.725693881887234,-1.3510251469236485,-0.21916286421645298,5.015041706549979,-3.1355591984209283,0.23606345854960237,0.024052888570974432,1.0,0.07228364653334256,1.1864235567029204
MLflow,47,0.9708737864077669,3.169014084507042,4.156769596199525,1.2345679012345678,1,9,35,2,5.7100119393024995,0.12660344065379908,False,-1.4055864209193734,-0.21939996388819447,1.9885605999388307,-1.6069726250286802,2.1981402980992755,0.9877555116924828,-2.922201694964957,0.5715454848045174,0.1140566626181912,0.3997612246676774,-0.20138620410930685
computer vision,47,2.912621359223301,3.5211267605633805,3.44418052256532,3.0864197530864197,3,10,29,5,0.1396306213035047,0.9866902378318247,False,-0.27215412439830183,0.1487367668337341,0.1669683743774784,-0.21916286421645298,0.6085054013400794,-0.07694623799806011,-0.3577607694789008,1.0,1.0,1.0,0.052991260181848854
Docker,45,1.9417475728155338,3.169014084507042,3.800475059382423,1.2345679012345678,2,9,32,2,3.485226127956116,0.32268330359163655,False,-0.7709632089362662,-0.07054111256820905,1.4759842954837052,-1.531035415592153,1.2272665116915085,0.6314609748753808,-2.565907158147855,0.7580032924251656,0.15668353515274475,0.7672333490077985,-0.7600722066558868
Hadoop,44,0.9708737864077669,2.464788732394366,4.156769596199525,0.6172839506172839,1,7,35,1,8.209947087616424,0.04186626957461777,False,-1.321127769796575,-0.7538277989446039,2.6221180809888556,-1.9697215212775387,1.493914945986599,1.6919808638051588,-3.539485645582241,0.2626586552733402,0.04679422124529472,0.6110033077893531,-0.6485937514809637
fraud detection,43,4.854368932038835,2.8169014084507045,2.7315914489311166,4.320987654320987,5,8,23,7,2.321503458108923,0.508413936854887,False,1.0743386337601646,-0.29948887389251655,-0.9599168877600098,0.9620274589108513,-2.0374675235881305,-0.08530995951958782,1.589396205389871,1.0,0.4030661902733761,0.5067215965368875,-0.1123111748493133
analytics,43,0.9708737864077669,2.112676056338028,3.32541567695962,4.938271604938271,1,6,28,8,4.452586106654451,0.216558689924006,False,-1.2920984835167775,-1.0681033085502487,0.624754831767849,1.4449506618502213,1.1418022699302612,1.212739620621592,1.6128559279786514,0.405259075747356,0.43517154021939786,0.7540238066169106,2.7370491453669987
data transformation,42,4.854368932038835,3.873239436619718,2.7315914489311166,1.8518518518518516,5,11,23,3,2.8837767594623585,0.4098937943256531,False,1.1309593286877144,0.9425758441441677,-0.7768720189743291,-0.9238901657490899,-0.9811294954191169,-1.1416479876886014,-0.8797395970792647,0.44027780092225255,0.7072612039105337,0.8889869750450977,-2.0548494944368043
Matplotlib,41,8.737864077669903,4.225352112676056,2.2565320665083135,0.6172839506172839,9,12,19,1,18.17357855601543,0.00040503907005339483,True,3.6107461089011417,1.427220641508592,-1.887000758813217,-1.8655776147214411,-4.5125119649938465,-1.9688200461677428,-1.6392481158910295,0.1226371606627734,0.2889403107283219,0.13942210527995483,-5.476323723622583
monitoring,41,0.9708737864077669,2.464788732394366,3.800475059382423,0.6172839506172839,1,7,32,1,6.854607029733309,0.07667919105107442,False,-1.2325979966740641,-0.5391659594605553,2.3293139232106794,-1.8655776147214411,1.493914945986599,1.335686326988057,-3.183191108765139,0.3805654346421281,0.06570597853719347,0.6110033077893531,-0.632979618047377
Azure,41,0.0,4.577464788732395,3.2066508313539197,0.6172839506172839,0,13,27,1,9.038389543839912,0.028784807033404185,False,-1.8380160098709648,1.8204979617024213,0.7076544301245654,-1.8655776147214411,4.577464788732395,-1.370813957378475,-2.5893668807366357,0.37138644683743427,0.11583350369451056,0.05881413496998953,-0.027561604850476318
fine-tuning,40,2.912621359223301,2.464788732394366,2.8503562945368173,3.7037037037037033,3,7,24,6,0.5717984182090613,0.902857022634354,False,0.023345609699732806,-0.46439916926471203,-0.06984822720518621,0.6709406197604659,-0.44783262682893504,0.3855675621424512,0.8533474091668862,0.8936327171252205,0.7396969116820307,1.0,0.6475950100607332
